0,1,2,3,4,5,TrainOrVal,Partition_ID
FeTS2022_01493,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01493/FeTS2022_01493_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01493/FeTS2022_01493_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01493/FeTS2022_01493_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01493/FeTS2022_01493_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01493/FeTS2022_01493_seg.nii.gz,train,17
FeTS2022_01491,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01491/FeTS2022_01491_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01491/FeTS2022_01491_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01491/FeTS2022_01491_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01491/FeTS2022_01491_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01491/FeTS2022_01491_seg.nii.gz,train,17
FeTS2022_01509,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01509/FeTS2022_01509_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01509/FeTS2022_01509_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01509/FeTS2022_01509_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01509/FeTS2022_01509_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01509/FeTS2022_01509_seg.nii.gz,train,17
FeTS2022_01488,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01488/FeTS2022_01488_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01488/FeTS2022_01488_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01488/FeTS2022_01488_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01488/FeTS2022_01488_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01488/FeTS2022_01488_seg.nii.gz,train,17
FeTS2022_01508,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01508/FeTS2022_01508_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01508/FeTS2022_01508_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01508/FeTS2022_01508_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01508/FeTS2022_01508_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01508/FeTS2022_01508_seg.nii.gz,train,17
FeTS2022_01492,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01492/FeTS2022_01492_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01492/FeTS2022_01492_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01492/FeTS2022_01492_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01492/FeTS2022_01492_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01492/FeTS2022_01492_seg.nii.gz,train,17
FeTS2022_01502,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01502/FeTS2022_01502_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01502/FeTS2022_01502_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01502/FeTS2022_01502_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01502/FeTS2022_01502_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01502/FeTS2022_01502_seg.nii.gz,train,17
FeTS2022_01516,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01516/FeTS2022_01516_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01516/FeTS2022_01516_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01516/FeTS2022_01516_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01516/FeTS2022_01516_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01516/FeTS2022_01516_seg.nii.gz,val,17
FeTS2022_01500,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01500/FeTS2022_01500_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01500/FeTS2022_01500_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01500/FeTS2022_01500_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01500/FeTS2022_01500_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01500/FeTS2022_01500_seg.nii.gz,val,17
FeTS2022_01519,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01519/FeTS2022_01519_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01519/FeTS2022_01519_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01519/FeTS2022_01519_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01519/FeTS2022_01519_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01519/FeTS2022_01519_seg.nii.gz,val,17
FeTS2022_01514,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01514/FeTS2022_01514_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01514/FeTS2022_01514_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01514/FeTS2022_01514_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01514/FeTS2022_01514_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01514/FeTS2022_01514_seg.nii.gz,train,18
FeTS2022_01517,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01517/FeTS2022_01517_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01517/FeTS2022_01517_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01517/FeTS2022_01517_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01517/FeTS2022_01517_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01517/FeTS2022_01517_seg.nii.gz,train,18
FeTS2022_01499,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01499/FeTS2022_01499_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01499/FeTS2022_01499_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01499/FeTS2022_01499_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01499/FeTS2022_01499_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01499/FeTS2022_01499_seg.nii.gz,train,18
FeTS2022_01510,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01510/FeTS2022_01510_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01510/FeTS2022_01510_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01510/FeTS2022_01510_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01510/FeTS2022_01510_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01510/FeTS2022_01510_seg.nii.gz,train,18
FeTS2022_01497,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01497/FeTS2022_01497_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01497/FeTS2022_01497_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01497/FeTS2022_01497_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01497/FeTS2022_01497_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01497/FeTS2022_01497_seg.nii.gz,train,18
FeTS2022_01507,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01507/FeTS2022_01507_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01507/FeTS2022_01507_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01507/FeTS2022_01507_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01507/FeTS2022_01507_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01507/FeTS2022_01507_seg.nii.gz,train,18
FeTS2022_01512,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01512/FeTS2022_01512_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01512/FeTS2022_01512_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01512/FeTS2022_01512_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01512/FeTS2022_01512_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01512/FeTS2022_01512_seg.nii.gz,train,18
FeTS2022_01505,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01505/FeTS2022_01505_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01505/FeTS2022_01505_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01505/FeTS2022_01505_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01505/FeTS2022_01505_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01505/FeTS2022_01505_seg.nii.gz,train,18
FeTS2022_01490,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01490/FeTS2022_01490_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01490/FeTS2022_01490_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01490/FeTS2022_01490_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01490/FeTS2022_01490_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01490/FeTS2022_01490_seg.nii.gz,val,18
FeTS2022_01504,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01504/FeTS2022_01504_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01504/FeTS2022_01504_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01504/FeTS2022_01504_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01504/FeTS2022_01504_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01504/FeTS2022_01504_seg.nii.gz,val,18
FeTS2022_01487,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01487/FeTS2022_01487_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01487/FeTS2022_01487_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01487/FeTS2022_01487_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01487/FeTS2022_01487_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01487/FeTS2022_01487_seg.nii.gz,val,18
FeTS2022_01498,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01498/FeTS2022_01498_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01498/FeTS2022_01498_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01498/FeTS2022_01498_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01498/FeTS2022_01498_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01498/FeTS2022_01498_seg.nii.gz,train,19
FeTS2022_01518,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01518/FeTS2022_01518_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01518/FeTS2022_01518_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01518/FeTS2022_01518_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01518/FeTS2022_01518_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01518/FeTS2022_01518_seg.nii.gz,train,19
FeTS2022_01521,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01521/FeTS2022_01521_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01521/FeTS2022_01521_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01521/FeTS2022_01521_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01521/FeTS2022_01521_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01521/FeTS2022_01521_seg.nii.gz,train,19
FeTS2022_01506,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01506/FeTS2022_01506_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01506/FeTS2022_01506_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01506/FeTS2022_01506_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01506/FeTS2022_01506_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01506/FeTS2022_01506_seg.nii.gz,train,19
FeTS2022_01496,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01496/FeTS2022_01496_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01496/FeTS2022_01496_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01496/FeTS2022_01496_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01496/FeTS2022_01496_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01496/FeTS2022_01496_seg.nii.gz,train,19
FeTS2022_01494,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01494/FeTS2022_01494_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01494/FeTS2022_01494_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01494/FeTS2022_01494_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01494/FeTS2022_01494_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01494/FeTS2022_01494_seg.nii.gz,train,19
FeTS2022_01511,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01511/FeTS2022_01511_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01511/FeTS2022_01511_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01511/FeTS2022_01511_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01511/FeTS2022_01511_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01511/FeTS2022_01511_seg.nii.gz,train,19
FeTS2022_01513,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01513/FeTS2022_01513_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01513/FeTS2022_01513_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01513/FeTS2022_01513_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01513/FeTS2022_01513_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01513/FeTS2022_01513_seg.nii.gz,train,19
FeTS2022_01501,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01501/FeTS2022_01501_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01501/FeTS2022_01501_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01501/FeTS2022_01501_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01501/FeTS2022_01501_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01501/FeTS2022_01501_seg.nii.gz,train,19
FeTS2022_01495,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01495/FeTS2022_01495_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01495/FeTS2022_01495_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01495/FeTS2022_01495_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01495/FeTS2022_01495_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01495/FeTS2022_01495_seg.nii.gz,val,19
FeTS2022_01515,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01515/FeTS2022_01515_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01515/FeTS2022_01515_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01515/FeTS2022_01515_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01515/FeTS2022_01515_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01515/FeTS2022_01515_seg.nii.gz,val,19
FeTS2022_01489,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01489/FeTS2022_01489_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01489/FeTS2022_01489_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01489/FeTS2022_01489_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01489/FeTS2022_01489_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01489/FeTS2022_01489_seg.nii.gz,val,19
FeTS2022_01526,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01526/FeTS2022_01526_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01526/FeTS2022_01526_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01526/FeTS2022_01526_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01526/FeTS2022_01526_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01526/FeTS2022_01526_seg.nii.gz,train,20
FeTS2022_01525,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01525/FeTS2022_01525_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01525/FeTS2022_01525_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01525/FeTS2022_01525_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01525/FeTS2022_01525_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01525/FeTS2022_01525_seg.nii.gz,train,20
FeTS2022_01527,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01527/FeTS2022_01527_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01527/FeTS2022_01527_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01527/FeTS2022_01527_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01527/FeTS2022_01527_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01527/FeTS2022_01527_seg.nii.gz,train,20
FeTS2022_01524,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01524/FeTS2022_01524_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01524/FeTS2022_01524_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01524/FeTS2022_01524_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01524/FeTS2022_01524_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01524/FeTS2022_01524_seg.nii.gz,train,20
FeTS2022_01523,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01523/FeTS2022_01523_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01523/FeTS2022_01523_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01523/FeTS2022_01523_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01523/FeTS2022_01523_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01523/FeTS2022_01523_seg.nii.gz,val,20
FeTS2022_01522,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01522/FeTS2022_01522_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01522/FeTS2022_01522_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01522/FeTS2022_01522_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01522/FeTS2022_01522_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01522/FeTS2022_01522_seg.nii.gz,val,20
FeTS2022_01664,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01664/FeTS2022_01664_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01664/FeTS2022_01664_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01664/FeTS2022_01664_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01664/FeTS2022_01664_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01664/FeTS2022_01664_seg.nii.gz,train,21
FeTS2022_01534,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01534/FeTS2022_01534_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01534/FeTS2022_01534_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01534/FeTS2022_01534_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01534/FeTS2022_01534_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01534/FeTS2022_01534_seg.nii.gz,train,21
FeTS2022_01536,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01536/FeTS2022_01536_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01536/FeTS2022_01536_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01536/FeTS2022_01536_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01536/FeTS2022_01536_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01536/FeTS2022_01536_seg.nii.gz,train,21
FeTS2022_01533,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01533/FeTS2022_01533_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01533/FeTS2022_01533_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01533/FeTS2022_01533_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01533/FeTS2022_01533_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01533/FeTS2022_01533_seg.nii.gz,train,21
FeTS2022_01529,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01529/FeTS2022_01529_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01529/FeTS2022_01529_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01529/FeTS2022_01529_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01529/FeTS2022_01529_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01529/FeTS2022_01529_seg.nii.gz,train,21
FeTS2022_01663,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01663/FeTS2022_01663_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01663/FeTS2022_01663_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01663/FeTS2022_01663_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01663/FeTS2022_01663_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01663/FeTS2022_01663_seg.nii.gz,train,21
FeTS2022_01535,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01535/FeTS2022_01535_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01535/FeTS2022_01535_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01535/FeTS2022_01535_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01535/FeTS2022_01535_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01535/FeTS2022_01535_seg.nii.gz,train,21
FeTS2022_01528,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01528/FeTS2022_01528_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01528/FeTS2022_01528_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01528/FeTS2022_01528_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01528/FeTS2022_01528_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01528/FeTS2022_01528_seg.nii.gz,train,21
FeTS2022_01666,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01666/FeTS2022_01666_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01666/FeTS2022_01666_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01666/FeTS2022_01666_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01666/FeTS2022_01666_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01666/FeTS2022_01666_seg.nii.gz,train,21
FeTS2022_01665,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01665/FeTS2022_01665_t1.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01665/FeTS2022_01665_t2.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01665/FeTS2022_01665_flair.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01665/FeTS2022_01665_t1ce.nii.gz,/home/wang_yuan/fets2022/Data/TrainingData/FeTS2022_01665/FeTS2022_01665_seg.nii.gz,train,21
